@relation 'Churn'

@attribute State {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY}
@attribute 'Account Length' numeric
@attribute 'Area Code' numeric
@attribute 'Phone' numeric
@attribute 'Intl Plan' {0,1}
@attribute 'VMail Plan' {0,1}
@attribute 'VMail Message' numeric
@attribute 'Day Mins' numeric
@attribute 'Day Calls' numeric
@attribute 'Day Charge' numeric
@attribute 'Eve Mins' numeric
@attribute 'Eve Calls' numeric
@attribute 'Eve Charge' numeric
@attribute 'Night Mins' numeric
@attribute 'Night Calls' numeric
@attribute 'Night Charge' numeric
@attribute 'Intl Mins' numeric
@attribute 'Intl Calls' numeric
@attribute 'Intl Charge' numeric
@attribute 'CustServ Calls' numeric
@attribute class {0,1}

@data
DE,87,510,3746966,0,0,0,256.200000,105,43.550000,160.700000,102,13.660000,249.400000,80,11.220000,7.400000,2,2.000000,4,0
VT,97,415,3282236,0,0,0,112.700000,119,19.160000,217.700000,109,18.500000,152.100000,76,6.840000,6.500000,5,1.760000,1,0
GA,76,415,3726497,0,0,0,299.500000,125,50.920000,226.700000,92,19.270000,210.700000,134,9.480000,13.700000,4,3.700000,0,1
TX,140,408,4178617,0,0,0,194.800000,107,33.120000,170.900000,99,14.530000,225.100000,93,10.130000,13.900000,4,3.750000,0,0
MT,169,415,3619621,0,0,0,100.800000,112,17.140000,230.000000,69,19.550000,193.600000,95,8.710000,9.500000,2,2.570000,0,0
ND,68,408,4212723,0,1,22,82.500000,97,14.030000,289.900000,94,24.640000,180.000000,114,8.100000,4.800000,4,1.300000,3,0
NJ,122,415,3279341,0,1,34,146.400000,104,24.890000,89.700000,103,7.620000,220.000000,91,9.900000,15.600000,4,4.210000,2,0
MO,36,408,3835474,0,0,0,177.900000,129,30.240000,224.600000,87,19.090000,306.300000,102,13.780000,10.800000,6,2.920000,2,0
CO,120,510,3288147,0,1,27,153.500000,84,26.100000,194.000000,73,16.490000,256.500000,94,11.540000,10.200000,7,2.750000,5,0
KS,121,408,3735438,0,0,0,150.700000,105,25.620000,197.300000,133,16.770000,169.000000,116,7.610000,9.200000,15,2.480000,1,0
NC,64,408,3339253,0,1,19,180.100000,106,30.620000,127.500000,92,10.840000,237.400000,118,10.680000,7.500000,3,2.030000,0,0
MT,13,415,3479421,0,1,31,265.300000,94,45.100000,147.600000,95,12.550000,259.300000,117,11.670000,12.900000,1,3.480000,1,0
DE,106,415,4193167,0,0,0,128.600000,83,21.860000,134.000000,114,11.390000,210.600000,113,9.480000,11.400000,2,3.080000,0,0
ND,88,415,4144162,0,0,0,161.500000,92,27.460000,173.500000,108,14.750000,206.200000,95,9.280000,7.900000,4,2.130000,2,0
VA,74,408,4165341,0,0,0,165.300000,120,28.100000,198.500000,106,16.870000,208.500000,102,9.380000,9.800000,3,2.650000,1,0
IL,83,415,3688600,0,0,0,195.000000,92,33.150000,210.500000,83,17.890000,180.600000,92,8.130000,11.000000,13,2.970000,0,0
OK,49,415,3366085,0,0,0,213.800000,79,36.350000,265.100000,93,22.530000,239.800000,128,10.790000,15.600000,7,4.210000,0,0
CO,111,510,3771479,0,1,24,205.500000,114,34.940000,219.300000,99,18.640000,215.900000,95,9.720000,14.000000,4,3.780000,1,0
MT,50,415,3602107,0,1,22,252.900000,112,42.990000,177.900000,99,15.120000,158.400000,146,7.130000,8.500000,4,2.300000,3,0
WV,153,408,4059384,0,1,28,235.600000,74,40.050000,227.900000,37,19.370000,170.300000,103,7.660000,15.400000,9,4.160000,0,0
ME,88,415,4205179,0,0,0,192.000000,91,32.640000,127.600000,127,10.850000,155.600000,125,7.000000,7.500000,5,2.030000,1,0
WI,131,415,3313174,0,1,39,69.100000,122,11.750000,101.300000,136,8.610000,104.800000,94,4.720000,9.100000,4,2.460000,0,0
MO,79,408,4115958,0,0,0,261.700000,97,44.490000,210.600000,48,17.900000,256.700000,83,11.550000,6.000000,3,1.620000,3,1
NY,140,415,3338180,0,0,0,235.500000,81,40.040000,257.200000,130,21.860000,103.100000,111,4.640000,11.500000,4,3.110000,2,0
CT,105,408,3572679,0,0,0,213.400000,100,36.280000,204.900000,52,17.420000,179.700000,93,8.090000,9.500000,6,2.570000,1,0
AR,54,415,3962867,0,1,39,206.900000,143,35.170000,127.800000,72,10.860000,199.200000,120,8.960000,9.200000,1,2.480000,3,0
WY,87,415,3419443,0,1,22,263.800000,65,44.850000,103.400000,115,8.790000,208.100000,109,9.360000,8.500000,3,2.300000,3,0
CA,96,510,3414103,0,1,31,183.400000,126,31.180000,195.500000,106,16.620000,180.100000,93,8.100000,10.500000,5,2.840000,1,0
CA,79,510,4168701,0,0,0,157.600000,85,26.790000,194.100000,92,16.500000,231.500000,86,10.420000,9.400000,10,2.540000,5,1
MN,55,415,3976109,0,0,0,175.600000,147,29.850000,161.800000,118,13.750000,289.500000,55,13.030000,9.300000,4,2.510000,0,0
AK,130,415,3925587,0,0,0,242.500000,101,41.230000,102.800000,114,8.740000,142.400000,89,6.410000,9.300000,2,2.510000,2,0
VA,34,415,3929342,0,0,0,151.000000,102,25.670000,131.400000,101,11.170000,186.600000,86,8.400000,9.900000,7,2.670000,0,0
CO,139,415,3682845,0,0,0,138.100000,103,23.480000,164.500000,100,13.980000,134.900000,63,6.070000,8.300000,2,2.240000,1,0
MT,109,408,4054920,0,0,0,264.700000,69,45.000000,305.000000,120,25.930000,197.400000,86,8.880000,9.500000,9,2.570000,1,1
SD,65,408,3487484,0,1,31,282.300000,70,47.990000,152.000000,89,12.920000,225.500000,93,10.150000,12.000000,4,3.240000,1,0
NE,63,415,3385207,0,0,0,211.200000,80,35.900000,237.700000,93,20.200000,259.200000,58,11.660000,12.300000,2,3.320000,0,0
VT,152,415,4187846,0,0,0,197.100000,126,33.510000,130.100000,76,11.060000,78.100000,100,3.510000,7.400000,4,2.000000,3,0
ND,147,408,3588729,0,0,0,205.300000,95,34.900000,166.700000,128,14.170000,240.600000,84,10.830000,7.800000,4,2.110000,1,0
GA,112,415,3491943,0,1,22,181.800000,110,30.910000,228.100000,123,19.390000,262.700000,141,11.820000,9.200000,4,2.480000,2,0
OR,120,415,3688283,0,0,0,252.000000,120,42.840000,150.200000,106,12.770000,151.800000,96,6.830000,9.600000,1,2.590000,2,0
MT,27,510,3451419,0,0,0,193.800000,102,32.950000,118.900000,104,10.110000,135.900000,124,6.120000,9.200000,3,2.480000,0,0
WY,171,415,3588025,0,0,0,231.200000,135,39.300000,188.700000,74,16.040000,206.900000,124,9.310000,12.300000,1,3.320000,1,0
GA,101,415,3838695,0,1,33,200.100000,108,34.020000,188.900000,122,16.060000,205.100000,90,9.230000,15.500000,4,4.190000,0,0
WV,32,408,3707565,0,1,26,266.700000,109,45.340000,232.300000,107,19.750000,212.800000,98,9.580000,16.300000,4,4.400000,1,0
CT,3,415,4016162,0,1,36,118.100000,117,20.080000,221.500000,125,18.830000,103.900000,89,4.680000,11.900000,6,3.210000,2,0
IL,151,408,3865303,0,0,0,175.300000,106,29.800000,144.300000,87,12.270000,160.200000,88,7.210000,11.800000,5,3.190000,0,0
CO,60,408,3516552,0,0,0,125.100000,99,21.270000,248.800000,62,21.150000,211.300000,79,9.510000,11.200000,3,3.020000,3,0
DE,119,415,3455338,0,0,0,176.800000,90,30.060000,224.700000,81,19.100000,204.600000,77,9.210000,7.500000,15,2.030000,1,0
LA,43,415,3302849,0,0,0,241.900000,101,41.120000,129.400000,121,11.000000,264.800000,104,11.920000,5.900000,3,1.590000,1,0
MA,42,408,3646801,0,0,0,241.200000,134,41.000000,116.500000,114,9.900000,152.200000,91,6.850000,10.600000,4,2.860000,0,0
IN,84,408,3753003,0,0,0,217.100000,99,36.910000,236.000000,68,20.060000,118.300000,120,5.320000,9.400000,4,2.540000,1,0
NY,65,510,3838878,0,0,0,195.400000,110,33.220000,181.200000,109,15.400000,178.500000,105,8.030000,8.900000,4,2.400000,0,0
TX,75,415,3842372,1,0,0,222.400000,78,37.810000,327.000000,111,27.800000,208.000000,104,9.360000,8.700000,9,2.350000,1,1
KS,116,510,3777107,0,0,0,189.500000,90,32.220000,189.800000,118,16.130000,205.800000,83,9.260000,13.100000,2,3.540000,1,0
WV,107,415,3611581,0,0,0,123.100000,100,20.930000,158.400000,82,13.460000,256.100000,82,11.520000,9.300000,5,2.510000,0,0
NE,189,415,4177888,0,1,38,256.700000,98,43.640000,150.500000,120,12.790000,123.000000,87,5.540000,11.400000,3,3.080000,3,0
ND,123,408,3838364,0,0,0,159.100000,94,27.050000,241.600000,119,20.540000,202.400000,120,9.110000,6.500000,1,1.760000,1,0
AK,110,408,3962335,0,0,0,100.100000,90,17.020000,233.300000,93,19.830000,204.400000,57,9.200000,11.100000,8,3.000000,3,0
CO,63,415,4084530,0,1,32,30.900000,113,5.250000,187.000000,113,15.900000,230.800000,101,10.390000,8.600000,7,2.320000,1,0
ME,176,415,4086621,0,0,0,223.200000,76,37.940000,214.400000,131,18.220000,154.400000,80,6.950000,10.100000,2,2.730000,3,0
SC,108,510,3937522,0,0,0,187.400000,101,31.860000,199.900000,126,16.990000,216.100000,107,9.720000,12.600000,8,3.400000,1,0
MN,13,510,3387120,0,1,21,315.600000,105,53.650000,208.900000,71,17.760000,260.100000,123,11.700000,12.100000,3,3.270000,3,0
CO,71,415,3574265,0,0,0,277.500000,104,47.180000,131.800000,121,11.200000,126.900000,101,5.710000,8.200000,2,2.210000,1,0
KS,88,415,3988801,0,0,0,189.800000,111,32.270000,197.300000,101,16.770000,234.500000,111,10.550000,14.900000,3,4.020000,2,0
MS,137,510,3462347,0,0,0,147.200000,119,25.020000,192.800000,91,16.390000,172.700000,105,7.770000,10.200000,4,2.750000,1,0
NE,82,408,3432741,0,0,0,185.800000,36,31.590000,276.500000,134,23.500000,192.100000,104,8.640000,5.700000,7,1.540000,4,0
NJ,92,510,4208242,0,1,29,155.400000,110,26.420000,188.500000,104,16.020000,254.900000,118,11.470000,8.000000,4,2.160000,3,0
WI,165,510,4027746,0,0,0,154.200000,91,26.210000,268.600000,108,22.830000,188.800000,99,8.500000,10.900000,4,2.940000,6,0
MT,96,415,3321494,0,0,0,97.600000,98,16.590000,105.500000,118,8.970000,220.200000,105,9.910000,11.600000,9,3.130000,1,0
AR,156,415,3886223,0,0,0,178.800000,94,30.400000,178.400000,97,15.160000,169.200000,77,7.610000,7.500000,3,2.030000,1,0
WA,63,408,4049539,0,0,0,149.300000,104,25.380000,273.600000,75,23.260000,206.600000,72,9.300000,9.100000,4,2.460000,0,0
NH,37,415,3417332,0,0,0,206.000000,89,35.020000,186.000000,88,15.810000,307.100000,86,13.820000,8.400000,11,2.270000,0,0
IA,98,415,3387886,0,0,0,216.800000,86,36.860000,190.800000,114,16.220000,187.500000,79,8.440000,11.000000,9,2.970000,0,0
WV,121,415,3325596,0,0,0,103.300000,110,17.560000,129.100000,82,10.970000,167.100000,113,7.520000,10.700000,3,2.890000,0,0
RI,94,415,3489945,0,0,0,139.400000,95,23.700000,159.100000,92,13.520000,128.200000,129,5.770000,7.700000,3,2.080000,0,0
KS,99,415,4071896,0,0,0,191.200000,110,32.500000,163.900000,102,13.930000,243.600000,114,10.960000,14.100000,3,3.810000,1,0
MT,163,510,3989408,0,1,23,160.000000,104,27.200000,189.400000,64,16.100000,229.900000,118,10.350000,10.400000,7,2.810000,1,0
MO,161,510,3698005,0,0,0,221.700000,95,37.690000,193.000000,82,16.410000,194.100000,113,8.730000,6.500000,4,1.760000,3,0
HI,99,415,3462530,0,0,0,62.900000,81,10.690000,231.000000,64,19.640000,168.900000,121,7.600000,8.500000,5,2.300000,1,0
CO,108,415,4005984,0,0,0,215.600000,78,36.650000,195.300000,119,16.600000,194.400000,65,8.750000,3.600000,5,0.970000,1,0
CT,84,510,3511007,0,1,42,165.300000,97,28.100000,223.500000,118,19.000000,260.800000,72,11.740000,7.600000,7,2.050000,3,0
ID,83,415,3455980,1,1,32,94.700000,111,16.100000,154.400000,98,13.120000,200.400000,109,9.020000,10.600000,6,2.860000,2,0
DC,139,510,3688964,0,0,0,203.200000,81,34.540000,152.500000,99,12.960000,197.800000,76,8.900000,9.700000,3,2.620000,2,0
TN,69,510,3581912,0,0,0,195.300000,70,33.200000,216.700000,108,18.420000,259.900000,119,11.700000,12.500000,4,3.380000,3,0
WY,129,510,3793132,0,0,0,143.700000,114,24.430000,297.800000,98,25.310000,212.600000,86,9.570000,11.400000,8,3.080000,4,0
MO,106,415,3409910,0,0,0,114.400000,104,19.450000,78.300000,101,6.660000,232.700000,78,10.470000,0.000000,0,0.000000,2,0
VA,158,415,3962719,0,0,0,222.800000,101,37.880000,203.000000,128,17.260000,210.600000,106,9.480000,6.900000,2,1.860000,2,0
SD,168,415,3696204,0,1,22,175.900000,70,29.900000,211.700000,105,17.990000,174.500000,81,7.850000,7.300000,5,1.970000,2,0
WV,115,510,4209971,1,0,0,249.900000,95,42.480000,242.500000,104,20.610000,151.700000,121,6.830000,15.300000,6,4.130000,1,1
GA,57,408,4103782,1,1,30,234.500000,130,39.870000,195.200000,116,16.590000,268.800000,94,12.100000,11.400000,4,3.080000,2,0
AZ,67,415,4044481,0,0,0,210.700000,116,35.820000,219.200000,86,18.630000,179.700000,83,8.090000,7.200000,6,1.940000,1,0
AK,127,408,3839255,0,0,0,182.300000,124,30.990000,169.900000,110,14.440000,184.000000,116,8.280000,9.300000,3,2.510000,1,0
AK,78,510,4189385,0,0,0,190.300000,88,32.350000,194.500000,89,16.530000,256.500000,109,11.540000,11.700000,5,3.160000,2,0
CT,100,415,3609676,0,1,38,177.100000,88,30.110000,163.700000,108,13.910000,242.700000,72,10.920000,7.400000,2,2.000000,0,0
UT,103,510,3273587,0,1,36,87.200000,92,14.820000,169.300000,110,14.390000,166.700000,80,7.500000,10.900000,5,2.940000,6,1
KY,113,415,3854715,0,0,0,215.600000,96,36.650000,193.400000,127,16.440000,105.400000,115,4.740000,13.500000,3,3.650000,1,0
MI,78,510,4142695,0,0,0,137.400000,109,23.360000,237.600000,49,20.200000,206.700000,136,9.300000,14.000000,11,3.780000,3,0
OR,129,510,3315999,0,1,36,192.800000,103,32.780000,177.000000,83,15.050000,216.500000,118,9.740000,16.400000,5,4.430000,1,0
TN,57,510,3377739,0,0,0,149.300000,100,25.380000,200.200000,110,17.020000,231.700000,101,10.430000,11.900000,3,3.210000,2,0
WV,82,408,3886658,0,0,0,143.700000,116,24.430000,170.700000,99,14.510000,287.700000,95,12.950000,7.800000,5,2.110000,1,0
NJ,64,415,4056943,0,0,0,224.800000,111,38.220000,190.000000,101,16.150000,221.400000,110,9.960000,9.200000,2,2.480000,1,0
MS,86,510,3824084,0,1,39,261.200000,122,44.400000,214.200000,101,18.210000,154.900000,101,6.970000,12.700000,5,3.430000,2,0
ME,151,415,3528249,0,1,26,196.500000,98,33.410000,175.800000,111,14.940000,221.800000,124,9.980000,13.400000,5,3.620000,0,0
WY,94,510,3538363,0,0,0,271.200000,105,46.100000,202.600000,105,17.220000,221.600000,51,9.970000,11.500000,3,3.110000,3,1
WY,90,415,4162825,0,0,0,207.200000,121,35.220000,292.500000,104,24.860000,226.300000,103,10.180000,8.000000,1,2.160000,2,0
IN,48,510,3426696,0,0,0,300.400000,94,51.070000,133.200000,103,11.320000,197.400000,94,8.880000,7.200000,5,1.940000,2,0
NM,85,408,3389210,0,1,37,229.600000,123,39.030000,132.300000,90,11.250000,211.900000,76,9.540000,9.500000,8,2.570000,2,0
NJ,93,415,3281768,1,1,20,187.500000,110,31.880000,169.800000,94,14.430000,175.300000,127,7.890000,12.100000,4,3.270000,1,0
DC,169,415,4065870,1,0,0,57.100000,98,9.710000,199.700000,78,16.970000,274.700000,103,12.360000,6.500000,6,1.760000,3,0
UT,68,415,3983834,0,0,0,162.100000,86,27.560000,155.000000,86,13.180000,189.700000,87,8.540000,11.000000,9,2.970000,5,1
KY,91,415,3307754,1,0,0,145.000000,89,24.650000,175.800000,102,14.940000,223.700000,151,10.070000,16.700000,3,4.510000,2,1
KS,68,510,4149054,0,0,0,159.500000,123,27.120000,240.800000,93,20.470000,210.300000,76,9.460000,11.400000,3,3.080000,1,0
MI,101,510,3502832,0,0,0,190.700000,72,32.420000,208.600000,103,17.730000,203.800000,111,9.170000,8.800000,8,2.380000,1,0
UT,67,510,4149027,0,1,20,230.600000,40,39.200000,189.100000,58,16.070000,162.200000,115,7.300000,9.400000,2,2.540000,1,0
NE,66,415,3371225,0,0,0,34.000000,133,5.780000,278.600000,61,23.680000,129.600000,120,5.830000,11.500000,3,3.110000,0,0
FL,116,415,3946577,0,1,17,193.400000,112,32.880000,240.600000,131,20.450000,248.100000,98,11.160000,11.400000,3,3.080000,5,0
LA,158,408,3596995,0,0,0,202.000000,126,34.340000,163.500000,86,13.900000,195.400000,84,8.790000,10.400000,6,2.810000,1,0
MT,78,415,3777561,0,0,0,191.700000,122,32.590000,241.400000,88,20.520000,203.500000,86,9.160000,9.100000,5,2.460000,1,0
WA,119,415,3806631,0,1,26,161.300000,97,27.420000,250.300000,110,21.280000,142.400000,92,6.410000,6.600000,8,1.780000,1,0
MI,120,415,3908876,0,0,0,150.600000,85,25.600000,119.000000,128,10.120000,232.900000,123,10.480000,6.400000,2,1.730000,1,0
KY,155,510,4132201,0,0,0,184.600000,102,31.380000,196.000000,117,16.660000,226.500000,122,10.190000,7.800000,1,2.110000,1,0
LA,106,408,3742073,0,0,0,220.700000,120,37.520000,270.200000,95,22.970000,121.600000,113,5.470000,8.700000,5,2.350000,1,0
NM,87,510,4171272,1,0,0,167.300000,119,28.440000,198.500000,119,16.870000,133.100000,88,5.990000,11.000000,6,2.970000,1,0
AL,146,415,3581129,0,1,32,154.000000,80,26.180000,185.500000,91,15.770000,148.200000,107,6.670000,8.200000,4,2.210000,3,0
MO,101,415,3941211,0,1,29,121.100000,116,20.590000,186.400000,100,15.840000,241.700000,75,10.880000,10.100000,6,2.730000,0,0
CO,22,510,3271319,0,1,23,182.100000,94,30.960000,164.600000,59,13.990000,128.800000,102,5.800000,12.700000,4,3.430000,3,0
TX,90,415,3994413,0,0,0,109.600000,88,18.630000,137.600000,108,11.700000,159.700000,121,7.190000,11.000000,5,2.970000,2,0
NY,41,415,3939985,0,0,0,209.900000,105,35.680000,121.900000,105,10.360000,253.700000,104,11.420000,9.600000,4,2.590000,1,0
OR,69,415,4018377,0,0,0,167.500000,76,28.480000,242.100000,92,20.580000,101.200000,103,4.550000,11.400000,4,3.080000,2,0
WY,33,415,3313202,0,0,0,213.900000,88,36.360000,239.800000,119,20.380000,148.700000,71,6.690000,9.800000,14,2.650000,2,0
UT,112,415,3585953,0,0,0,115.800000,108,19.690000,243.300000,111,20.680000,184.600000,78,8.310000,13.100000,5,3.540000,1,0
LA,108,510,3807624,0,1,30,276.600000,99,47.020000,220.100000,113,18.710000,177.900000,95,8.010000,9.800000,6,2.650000,2,0
NV,136,415,4165261,0,1,21,179.400000,88,30.500000,181.100000,97,15.390000,320.700000,120,14.430000,9.500000,4,2.570000,2,0
NC,128,510,4175067,0,0,0,187.300000,84,31.840000,270.800000,95,23.020000,206.400000,68,9.290000,10.100000,5,2.730000,1,0
NC,27,408,3456515,0,0,0,201.200000,128,34.200000,227.200000,100,19.310000,145.800000,91,6.560000,8.400000,3,2.270000,2,0
WY,161,415,4061349,1,0,0,189.600000,78,32.230000,267.400000,117,22.730000,184.500000,137,8.300000,1.300000,6,0.350000,1,0
TN,33,415,3609038,0,1,35,186.800000,124,31.760000,261.000000,69,22.190000,317.800000,103,14.300000,15.000000,5,4.050000,0,0
FL,120,415,3483444,0,1,31,153.500000,83,26.100000,219.100000,96,18.620000,237.400000,76,10.680000,11.400000,4,3.080000,0,0
CA,113,415,3702892,0,0,0,187.600000,97,31.890000,208.200000,118,17.700000,158.900000,101,7.150000,8.700000,6,2.350000,2,0
PA,122,415,3834061,1,0,0,230.900000,132,39.250000,243.200000,99,20.670000,182.400000,57,8.210000,11.000000,2,2.970000,0,1
WV,148,415,3917937,0,1,26,244.900000,150,41.630000,118.000000,138,10.030000,236.000000,91,10.620000,15.200000,4,4.100000,2,0
NJ,74,415,3894083,0,0,0,230.900000,93,39.250000,223.000000,78,18.960000,157.800000,101,7.100000,9.700000,2,2.620000,3,0
MT,106,415,4109633,0,0,0,187.100000,104,31.810000,250.200000,117,21.270000,144.900000,81,6.520000,11.000000,3,2.970000,1,0
MN,179,415,4189502,0,0,0,170.700000,54,29.020000,191.100000,108,16.240000,214.600000,107,9.660000,13.300000,4,3.590000,1,0
WI,149,415,3396637,1,1,28,126.900000,97,21.570000,166.900000,102,14.190000,145.200000,77,6.530000,8.800000,3,2.380000,5,1
ID,77,510,3563403,0,0,0,189.500000,112,32.220000,207.000000,95,17.600000,214.100000,91,9.630000,9.200000,7,2.480000,0,0
MA,127,408,3719457,1,0,0,176.900000,110,30.070000,167.900000,100,14.270000,182.200000,138,8.200000,7.700000,2,2.080000,1,1
OR,80,415,3918087,0,0,0,161.100000,99,27.390000,198.800000,81,16.900000,228.400000,116,10.280000,10.600000,4,2.860000,1,0
MT,106,510,3926420,0,0,0,169.400000,107,28.800000,197.200000,71,16.760000,202.200000,79,9.100000,10.700000,4,2.890000,1,0
AL,61,415,3994094,0,1,20,254.400000,133,43.250000,161.700000,96,13.740000,251.400000,91,11.310000,10.500000,4,2.840000,0,0
ND,135,510,3784013,1,1,24,127.700000,54,21.710000,215.000000,105,18.280000,234.300000,84,10.540000,5.800000,4,1.570000,2,0
LA,115,415,3866306,0,1,26,170.500000,107,28.990000,217.200000,77,18.460000,225.700000,71,10.160000,13.600000,5,3.670000,6,0
ND,167,408,3593618,1,0,0,219.100000,100,37.250000,242.900000,90,20.650000,168.900000,101,7.600000,10.100000,4,2.730000,2,0
MS,107,510,3408875,1,0,0,273.500000,104,46.500000,183.800000,68,15.620000,153.800000,67,6.920000,11.000000,9,2.970000,2,0
WV,112,415,3302693,1,0,0,161.900000,138,27.520000,200.900000,114,17.080000,134.000000,134,6.030000,10.700000,4,2.890000,1,0
WI,35,510,4037627,0,1,27,241.700000,87,41.090000,142.000000,101,12.070000,288.900000,68,13.000000,9.400000,4,2.540000,1,0
KS,103,408,3423678,1,0,0,62.800000,124,10.680000,170.400000,66,14.480000,280.200000,78,12.610000,9.400000,4,2.540000,3,0
MO,107,415,3449943,0,1,22,281.100000,83,47.790000,143.700000,130,12.210000,239.400000,128,10.770000,11.200000,9,3.020000,1,0
PA,69,415,3905686,0,0,0,228.200000,70,38.790000,263.700000,80,22.410000,142.600000,60,6.420000,10.700000,5,2.890000,3,0
SD,85,408,3585826,0,0,0,209.800000,82,35.670000,194.500000,94,16.530000,200.400000,85,9.020000,11.300000,3,3.050000,0,0
NJ,24,408,3937826,0,0,0,265.600000,86,45.150000,208.800000,102,17.750000,182.500000,105,8.210000,11.100000,6,3.000000,2,1
AL,90,415,3359786,0,0,0,214.900000,97,36.530000,117.800000,117,10.010000,133.700000,78,6.020000,11.800000,2,3.190000,2,0
ME,137,510,3689860,0,0,0,110.500000,79,18.790000,223.200000,111,18.970000,169.500000,64,7.630000,10.500000,3,2.840000,3,0
AZ,92,415,4169522,1,1,45,281.100000,88,47.790000,198.000000,103,16.830000,94.300000,76,4.240000,7.500000,3,2.030000,0,0
VT,38,415,4167307,0,0,0,137.800000,86,23.430000,286.300000,76,24.340000,167.000000,77,7.520000,14.100000,3,3.810000,2,0
NV,69,510,3976789,1,1,33,271.500000,98,46.160000,253.400000,102,21.540000,165.400000,85,7.440000,8.200000,2,2.210000,1,1
WI,45,408,3359501,0,0,0,112.800000,108,19.180000,218.800000,120,18.600000,240.200000,106,10.810000,9.000000,3,2.430000,2,0
HI,73,408,3881250,0,0,0,187.300000,118,31.840000,239.700000,90,20.370000,167.500000,108,7.540000,15.100000,2,4.080000,1,0
DE,92,415,3861374,0,0,0,197.000000,84,33.490000,269.300000,105,22.890000,158.900000,105,7.150000,10.800000,4,2.920000,1,0
AZ,113,415,3468112,0,1,32,180.400000,89,30.670000,129.400000,124,11.000000,166.900000,124,7.510000,8.400000,2,2.270000,1,0
VA,68,408,3649040,1,0,0,148.500000,126,25.250000,219.400000,125,18.650000,198.500000,121,8.930000,14.500000,7,3.920000,1,1
